品牌,食物名,食用量,熱量,蛋白質,脂肪,碳水化合物,資料來源,更新時間
MOS BURGER,炙燒烤雞珍珠堡,一份,435.7 Kcal,19.4 g,10.9 g,65.3 g,http://www.mos.com.tw/index.aspx,20190101
