品牌,食物名,食用量,熱量,蛋白質,脂肪,碳水化合物,資料來源,更新時間
MOS BURGER,蜜汁烤雞起司堡,一份,357.2 Kcal,18.4 g,20.6 g,24.8 g,http://www.mos.com.tw/index.aspx,20190101
