品牌,食物名,食用量,熱量,蛋白質,脂肪,碳水化合物,資料來源,更新時間
MOS BURGER, 摩斯鱈魚堡,一份,508 Kcal,20.5 g,28.7 g,39.6 g,http://www.mos.com.tw/index.aspx,20190101
