171,328,12.5,12.5,2.6,0,41.6,0,833,炸雞青蔬捲餅,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
120,327,8.5,7.3,4.6,0.1,56.6,11.2,528,蔓越莓乳酪麵包,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
100,458,6.4,29.9,9.0,0.3,40.8,21.2,454,黑巧克力乳酪麥芬,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
120,312,9.1,7.0,4.7,0,53.3,12.8,385,葡萄乾起司貝果,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
60,304,5.2,17.3,9.4,0.1,31.9,11.9,202,三重奏餅乾,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
5,18.0,0.3,0.1,0,0,4.0,2.5,1,QQ熊軟糖(零錢包),Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
0.9,4,0.01,0.01,0.01,0,0.9,0.0,0,星巴克薄荷糖(檸檬萊姆風味),Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
36,170,3.8,6.0,3.0,0,24.9,2.4,34,巧克力義大利脆餅,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
36,171,3.7,6.0,2.9,0,25.6,3.5,35,焦糖義大利脆餅,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
600,1584,27.0,72.6,36.6,1.2,205.2,78.0,330,6吋紫薯蒙布朗薄餅,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
650,2041,37.1,147.6,59.8,2.0,141.7,107.3,358,6吋草莓布蕾蛋糕,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
500,1345,24.0,81.0,71.5,0,130,89.5,510,六吋提拉米蘇,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
155,332,20.0,10.7,2.6,0.0,38.8,4.6,761,照燒雞肉三明治,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
550,1700,27.5,96.3,52.8,0.6,181,104,385,長條黑糖栗子蒙布朗,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
120,240,11.3,5.4,1.3,0.0,36.6,2.8,1199,辣雞起司薄餅,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
184,339,10.9,15.5,3.1,0.0,39.2,0.0,605,青蔬沙拉米捲餅,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
95,263,3.1,11.2,6.1,0.1,37.1,18.8,28,法式藍莓塔,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
100,396,3.0,4.5,1.4,0,85.9,48.3,135,酸口味軟糖(草莓風味),Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
79.2,493,4.7,20.3,16.4,0,72.8,33.2,195,草莓巧克酥捲,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
100,402,12.2,27.4,13.1,1,26.7,4.3,557,起司里肌可頌,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
80,240,6.0,16.7,10.0,0.2,16.3,6.6,35,法式千層薄餅,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
100,264,3.8,7.8,1.9,0.0,44.7,2.8,441,火腿蛋沙拉三明治,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
195,443,29.6,14.0,7.4,0.2,49.3,2.0,764,松露魚排堡,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
75,326,7,19,10,0,32,12,260,杏仁可頌,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
68,221,5,14.3,7.5,0.0,18.4,11.6,58,蜂蜜蛋糕捲,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
95,218,4.1,10.1,4.9,0.0,27.6,18.0,48,芒果戚風蛋糕,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
20,92.8,1.4,2.9,2.3,0,15.3,10.4,28,星冰樂捲心棒,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
650,2022,42.3,126.8,71.0,2.0,177.5,57.2,520,6吋提拉米蘇千層薄餅,Starbucks,https://www.starbucks.com.tw/home/index.jspx,20190923,一份
