品牌,食物名,食用量,熱量,蛋白質,脂肪,碳水化合物,資料來源,更新時間
MOS BURGER,歐式經典磅蛋糕-巧克力口味,一份,206 Kcal,3.6 g,8.6 g,28.5 g,http://www.mos.com.tw/index.aspx,20190101
