品牌,食物名,食用量,熱量,蛋白質,脂肪,碳水化合物,資料來源,更新時間
MOS BURGER,玉米濃湯,一份,78 Kcal,1.4 g,3.0 g,11.2 g,http://www.mos.com.tw/index.aspx,20190101
