品牌,食物名,食用量,熱量,蛋白質,脂肪,碳水化合物,資料來源,更新時間
MOS BURGER,冰拿鐵咖啡,一份,133.4 Kcal,7.1 g,6.8 g,10.9 g,http://www.mos.com.tw/index.aspx,20190101
