品牌,食物名,食用量,熱量,蛋白質,脂肪,碳水化合物,資料來源,更新時間
MOS BURGER,和風炸雞,一份,472 Kcal,19.5 g,36 g,15 g,http://www.mos.com.tw/index.aspx,20190101
