品牌,食物名,食用量,熱量,蛋白質,脂肪,碳水化合物,資料來源,更新時間
MOS BURGER,雞腿塊薯條組,一份,362.9 Kcal,9 g,22.5 g,31.1 g,http://www.mos.com.tw/index.aspx,20190101
