品牌,食物名,食用量,熱量,蛋白質,脂肪,碳水化合物,資料來源,更新時間
MOS BURGER,鳳梨奇異果蒟蒻舒打,一份,291.6 Kcal,0.5 g,0.2 g,72.3 g,http://www.mos.com.tw/index.aspx,20190101
