品牌,食物名,食用量,熱量,蛋白質,脂肪,碳水化合物,資料來源,更新時間
MOS BURGER,帶骨香腸,一份,209 Kcal,13.3 g,16.4 g,2.2 g,http://www.mos.com.tw/index.aspx,20190101
