品牌,食物名,食用量,熱量,蛋白質,脂肪,碳水化合物,資料來源,更新時間
MOS BURGER,野莓果粒蒟蒻冰茶,一份,225.8 Kcal,1.1 g,0.1 g,55.4 g,http://www.mos.com.tw/index.aspx,20190101
