品牌,食物名,食用量,熱量,蛋白質,脂肪,碳水化合物,資料來源,更新時間
MOS BURGER,摩斯熱紅茶,一份,1.6 Kcal,0.00 g,0.00 g,0.40 g,http://www.mos.com.tw/index.aspx,20190101
