品牌,食物名,食用量,熱量,蛋白質,脂肪,碳水化合物,資料來源,更新時間
MOS BURGER,雞塊薯條點心組,一份,593 Kcal,12.7 g,38.2 g,49.2 g,http://www.mos.com.tw/index.aspx,20190101
