品牌,食物名,食用量,熱量,蛋白質,脂肪,碳水化合物,資料來源,更新時間
MOS BURGER,冰紅茶(L),一份,109 Kcal,0 g,0 g,27.3 g,http://www.mos.com.tw/index.aspx,20190101
