品牌,食物名,食用量,熱量,蛋白質,脂肪,碳水化合物,資料來源,更新時間
MOS BURGER,摩斯鮮乳,一份,128.8 Kcal,8.3 g,9.3 g,9.6 g,http://www.mos.com.tw/index.aspx,20190101
