品牌,食物名,食用量,熱量,蛋白質,脂肪,碳水化合物,資料來源,更新時間
MOS BURGER,雞肉三明治,一份,355 Kcal,17.2 g,14.5 g,41.4 g,http://www.mos.com.tw/index.aspx,20190101
