品牌,食物名,食用量,熱量,蛋白質,脂肪,碳水化合物,資料來源,更新時間
MOS BURGER,法式卡菲雞堡 新上市,一份,434.1 Kcal,15.8 g,21.8 g,43.8 g,http://www.mos.com.tw/index.aspx,20190101
