品牌,食物名,食用量,熱量,蛋白質,脂肪,碳水化合物,資料來源,更新時間
MOS BURGER,雙醬和風薯條,一份,567 Kcal,5.8 g,39.8 g,51.4 g,http://www.mos.com.tw/index.aspx,20190101
