品牌,食物名,食用量,熱量,蛋白質,脂肪,碳水化合物,資料來源,更新時間
MOS BURGER, 蜜汁烤雞堡,一份,315.5 Kcal,15.9 g,17.2 g,24.3 g,http://www.mos.com.tw/index.aspx,20190101
