品牌,食物名,食用量,熱量,蛋白質,脂肪,飽和脂肪,反式脂肪,鈉,碳水化合物,資料來源,更新時間
MOS BURGER,熱抹茶拿鐵咖啡,一份,207.6 Kcal,8.9 g,7.8 g,4.9 g,0 g,122 mg,25.4 g,http://www.mos.com.tw/index.aspx,20190101
