品牌,食物名,食用量,熱量,蛋白質,脂肪,飽和脂肪,反式脂肪,鈉,碳水化合物,資料來源,更新時間
MOS BURGER,藜麥薑燒珍珠堡,一份,355.1 Kcal,15.8 g,7.2 g,2.6 g,0 g,463 mg,56.9 g,http://www.mos.com.tw/index.aspx,20190101
