品牌,食物名,食用量,重量,熱量,蛋白質,脂肪,碳水化合物,資料來源,更新時間
Subway,培根,一份,15,80,6,5.0,1,http://www.twsubway.com.tw/GoWeb2/include/,20190101
Subway,西南鄉村醬,一份,21,100,0,10.0,1,http://www.twsubway.com.tw/GoWeb2/include/,20190101
Subway,蜂蜜芥末醬,一份,21,30,0,0.0,7,http://www.twsubway.com.tw/GoWeb2/include/,20190101
Subway,美乃滋(1T),一份,15,110,0,12.0,0,http://www.twsubway.com.tw/GoWeb2/include/,20190101
Subway,黃芥末醬(2 tsp.),一份,10,5,0,0.0,1,http://www.twsubway.com.tw/GoWeb2/include/,20190101
Subway,橄欖油(1 tsp.),一份,7,45,0,5.0,0,http://www.twsubway.com.tw/GoWeb2/include/,20190101
Subway,凱薩醬,一份,21,110,0,11.0,1,http://www.twsubway.com.tw/GoWeb2/include/,20190101
Subway,甜蔥醬,一份,21,40,0,0.0,9,http://www.twsubway.com.tw/GoWeb2/include/,20190101
Subway,紅酒醋,一份,14,39,0,3.1,1,http://www.twsubway.com.tw/GoWeb2/include/,20190101
